X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,sign_type,jurisdiction_id,relative_position,cardinal_direction,primary_street,address_range,cross_location,PK_OP_WE,start_date,end_date
-9947903.99939738,5332483.56725622,3036,2523,5238,N Sherman at Tennyson,This stop (#5238) is southbound on the 3800 block of N Sherman after Tennyson,43.134601,-89.363537,1,,0,,,1,1,CMAD,1,180,N Sherman,3800,Tennyson,111,20250817,20250817
-9947834.31109416,5333771.59319207,3037,2524,5253,N Sherman at Delaware,This stop (#5253) is northbound on the 4601 block of N Sherman after Delaware,43.143044,-89.362911,1,,0,,,1,1,CMAD,1,0,N Sherman,4601,Delaware,111,20250817,20250817
-9948352.94830292,5333844.36637338,3038,2525,F578,Delaware at Dakota,This flag stop (#F578) is westbound on the 1600 block of Delaware before Dakota,43.143521,-89.36757,1,,0,,,0,0,CMAD,3,270,Delaware,1600,Dakota,100,20250817,20250817
-9950688.78676017,5322379.57623027,3039,2526,0528,S Bassett at W Doty,This stop (#0528) is southbound on the 200 block of S Bassett after W Doty,43.068329,-89.388553,1,,0,,,1,1,CMAD,1,180,S Bassett,200,W Doty,111,20250817,20250817
-9949479.38961181,5334104.49472735,3040,2527,F532,Northland at Mandrake,This flag stop (#F532) is westbound on the 1100 block of Northland before Mandrake,43.145226,-89.377689,1,,0,,,0,0,CMAD,3,270,Northland,1100,Mandrake,100,20250817,20250817
-9947848.44974874,5333175.99447791,3041,2528,5381,N Sherman at Sunfield,This stop (#5381) is northbound on the 4201 block of N Sherman after Sunfield,43.13914,-89.363038,1,,0,,,1,1,CMAD,1,0,N Sherman,4201,Sunfield,111,20250817,20250817
-9947855.90591429,5334413.76552643,3042,2529,F591,Wheeler at N Sherman,This flag stop (#F591) is eastbound on the 1699 block of Wheeler before N Sherman,43.147253,-89.363105,1,,0,,,0,0,CMAD,3,90,Wheeler,1699,N Sherman,100,20250817,20250817
-9948648.50119434,5334061.77650504,3043,2530,F596,Delaware at Esch,This flag stop (#F596) is westbound on the 1500 block of Delaware before Esch,43.144946,-89.370225,1,,0,,,1,0,CMAD,3,270,Delaware,1500,Esch,100,20250817,20250817
-9946965.13236374,5331659.40521061,3044,2531,5417,Packers at Darwin,This stop (#5417) is northbound on the 3301 block of Packers after Darwin,43.129198,-89.355103,1,,0,,,1,1,CMAD,1,0,Packers,3301,Darwin,111,20250817,20250817
-9947879.39832516,5332194.04142509,3045,2532,5461,N Sherman at Thackeray,This stop (#5461) is northbound on the 3501 block of N Sherman after Thackeray,43.132703,-89.363316,1,,0,,,1,1,CMAD,1,0,N Sherman,3501,Thackeray,111,20250817,20250817
-9948358.06781779,5334516.4490426,3046,2533,5484,Wheeler at Golf View,This stop (#5484) is westbound on the 1598 block of Wheeler after Golf View,43.147926,-89.367616,1,,0,,,1,1,CMAD,1,270,Wheeler,1598,Golf View,111,20250817,20250817
-9950025.52257243,5334253.55704653,3047,2534,F502,Northland at School,This flag stop (#F502) is westbound on the 900 block of Northland before School,43.146203,-89.382595,1,,0,,,1,0,CMAD,3,270,Northland,900,School,100,20250817,20250817
-9949058.49059099,5334116.54872719,3048,2535,F512,Delaware at Tennessee,This flag stop (#F512) is westbound on the 1298 block of Delaware after Tennessee,43.145305,-89.373908,1,,0,,,1,0,CMAD,1,270,Delaware,1298,Tennessee,100,20250817,20250817
-9947369.33306461,5331809.95415781,3049,2536,5545,Dryden at Londonderry,This stop (#5545) is northbound on the 3201 block of Dryden after Londonderry,43.130185,-89.358734,1,,0,,,1,1,CMAD,1,0,Dryden,3201,Londonderry,111,20250817,20250817
-9946977.04257763,5332237.05977993,3050,2538,5601,Packers at Scott,This stop (#5601) is northbound on the 3599 block of Packers before Scott,43.132985,-89.35521,1,,0,,,1,1,CMAD,3,0,Packers,3599,Scott,111,20250817,20250817
-9948888.95028158,5334590.60129403,3051,2539,5610,Wheeler at Comanche,This stop (#5610) is westbound on the 1298 block of Wheeler after Comanche,43.148412,-89.372385,1,,0,,,1,1,CMAD,1,270,Wheeler,1298,Comanche,111,20250817,20250817
-9950073.83605914,5333854.73734629,3052,2540,F520,School at Fulton,This flag stop (#F520) is southbound on the 4598 block of School after Fulton,43.143589,-89.383029,1,,0,,,1,0,CMAD,1,180,School,4598,Fulton,100,20250817,20250817
-9949230.36778057,5334148.13079446,3053,2541,5674,Delaware at Northland,This stop (#5674) is southbound on the 4700 block of Delaware before Northland,43.145512,-89.375452,1,,0,,,1,1,CMAD,3,180,Delaware,4700,Northland,111,20250817,20250817
-9949270.10822254,5334508.81820457,3054,2542,5708,Delaware at Wheeler,This stop (#5708) is southbound on the 4998 block of Delaware after Wheeler,43.147876,-89.375809,1,,0,,,1,1,CMAD,1,180,Delaware,4998,Wheeler,111,20250817,20250817
-9952434.1672885,5321408.81157634,3055,2543,0571,Drake at S Mills,This stop (#0571) is eastbound on the 1101 block of Drake before S Mills,43.061958,-89.404232,1,,0,,,1,1,CMAD,3,90,Drake,1101,S Mills,111,20250817,20250817
-9947883.62894228,5331941.28578406,3056,2544,5741,N Sherman at Northport,This stop (#5741) is northbound on the 3399 block of N Sherman after Northport,43.131046,-89.363354,1,,0,,,1,1,CMAD,1,0,N Sherman,3399,Northport,111,20250817,20250817
-9947868.15432393,5332566.85725711,3057,2545,5753,N Sherman at Tennyson,This stop (#5753) is northbound on the 3801 block of N Sherman after Tennyson,43.135147,-89.363215,1,,0,,,1,1,CMAD,1,0,N Sherman,3801,Tennyson,111,20250817,20250817
-9947421.09540466,5332531.00984465,3058,2546,5802,Tennyson at Whitman,This stop (#5802) is westbound on the 1916 block of Tennyson after Whitman,43.134912,-89.359199,1,,0,,,1,1,CMAD,1,270,Tennyson,1916,Whitman,111,20250817,20250817
-9950080.84988984,5333485.98934871,3059,2547,F514,School at Havey,This flag stop (#F514) is southbound on the 4300 block of School before Havey,43.141172,-89.383092,1,,0,,,0,0,CMAD,3,180,School,4300,Havey,100,20250817,20250817
-9947870.15610735,5333667.84875312,3060,2548,5818,N Sherman at Delaware,This stop (#5818) is southbound on the 4598 block of N Sherman after Delaware,43.142364,-89.363233,1,,0,,,1,1,CMAD,1,180,N Sherman,4598,Delaware,111,20250817,20250817
-9946996.74711382,5331638.965988,3061,2549,F588,Packers at Darwin,This flag stop (#F588) is southbound on the 3300 block of Packers before Darwin,43.129064,-89.355387,1,,0,,,1,0,CMAD,3,180,Packers,3300,Darwin,100,20250817,20250817
-9947912.4601649,5332161.24531137,3062,2550,5884,N Sherman at Thackeray,This stop (#5884) is southbound on the 3500 block of N Sherman before Thackeray,43.132488,-89.363613,1,,0,,,1,1,CMAD,3,180,N Sherman,3500,Thackeray,111,20250817,20250817
-9947858.3576631,5332871.49719646,3063,2551,5889,N Sherman at Lake View,This stop (#5889) is northbound on the 4099 block of N Sherman before Lake View,43.137144,-89.363127,1,,0,,,1,1,CMAD,3,0,N Sherman,4099,Lake View,111,20250817,20250817
-9947338.60776263,5332487.3819698,3064,2552,5997,Tennyson at Whitman,This stop (#5997) is eastbound on the 1929 block of Tennyson after Whitman,43.134626,-89.358458,1,,0,,,1,1,CMAD,1,90,Tennyson,1929,Whitman,111,20250817,20250817
-9953004.12072243,5322642.12671454,3065,2553,0610,Monroe at N Randall,This stop (#0610) is westbound on the 1400 block of Monroe after N Randall,43.070052,-89.409352,1,,0,,,1,1,CMAD,1,270,Monroe,1400,N Randall,111,20250817,20250817
-9964178.69435614,5328614.12354606,3066,2554,6139,Parmenter at Lisa,This stop (#6139) is northbound on the 3201 block of Parmenter after Lisa,43.10923,-89.509735,1,,0,,,1,1,CMID,1,0,Parmenter,3201,Lisa,111,20250817,20250817
-9964390.20548334,5326937.58656398,3067,2556,6238,Parmenter at Franklin,This stop (#6238) is southbound on the 2100 block of Parmenter before Franklin,43.098234,-89.511635,1,,0,,,1,1,CMID,3,180,Parmenter,2100,Franklin,111,20250817,20250817
-9952980.96866871,5321444.46395995,3068,2559,0638,S Randall at Drake,This stop (#0638) is southbound on the 498 block of S Randall before Drake,43.062192,-89.409144,1,,0,,,1,1,CMAD,3,180,S Randall,498,Drake,111,20250817,20250817
-9966141.59666693,5326950.84998671,3069,2560,6413,Murphy at Eagle,This stop (#6413) is eastbound on the 8399 block of Murphy after Eagle,43.098321,-89.527368,1,,0,,,1,1,CMID,1,90,Murphy,8399,Eagle,111,20250817,20250817
-9963361.73590891,5321760.00046259,3070,2561,6445,S Gammon at Memorial High,This stop (#6445) is northbound on the 201 block of S Gammon adjacent Memorial High,43.064263,-89.502396,1,,0,,,1,1,CMAD,2,0,S Gammon,201,Memorial High,111,20250817,20250817
-9963478.73222594,5321975.45365409,3071,2562,6460,Tree at S Gammon,This stop (#6460) is westbound on the 7000 block of Tree after S Gammon,43.065677,-89.503447,1,,0,,,1,1,CMAD,1,270,Tree,7000,S Gammon,111,20250817,20250817
-9964243.25992909,5328538.95046209,3072,2563,6494,Parmenter at Lisa,This stop (#6494) is southbound on the 3198 block of Parmenter after Lisa,43.108737,-89.510315,1,,0,,,1,1,CMID,1,180,Parmenter,3198,Lisa,111,20250817,20250817
-9960664.58006125,5319576.95371546,3073,2564,6541,Odana at Medical,This stop (#6541) is eastbound on the 5613 block of Odana before Medical,43.049934,-89.478167,1,,0,,,1,1,CMAD,3,90,Odana,5613,Medical,111,20250817,20250817
-9964420.26224252,5326743.66682406,3074,2565,6554,University at Parmenter,This stop (#6554) is westbound on the 7500 block of University after Parmenter,43.096962,-89.511905,1,,0,,,1,1,CMID,1,270,University,7500,Parmenter,111,20250817,20250817
-9963333.67727433,5324375.48775697,3075,2566,6621,N Gammon at Sawmill,This stop (#6621) is northbound on the 921 block of N Gammon after Sawmill,43.081426,-89.502144,1,,0,,,1,1,CMAD,1,0,N Gammon,921,Sawmill,111,20250817,20250817
-9966130.57912443,5325647.45564243,3076,2567,6670,Deming at Greenway,This stop (#6670) is southbound on the 1498 block of Deming after Greenway,43.089771,-89.527269,1,,0,,,1,1,CMID,1,180,Deming,1498,Greenway,111,20250817,20250817
-9960677.0477744,5319613.6663517,3077,2568,6728,Odana at Medical,This stop (#6728) is westbound on the 5614 block of Odana after Medical,43.050175,-89.478279,1,,0,,,1,1,CMAD,1,270,Odana,5614,Medical,111,20250817,20250817
-9963331.33832728,5324870.38396139,3078,2570,6761,N Gammon at Middleton,This stop (#6761) is northbound on the 1201 block of N Gammon after Middleton,43.084673,-89.502123,1,,0,,,1,1,CMID,1,0,N Gammon,1201,Middleton,111,20250817,20250817
-9960997.20231809,5319766.30642647,3079,2571,6771,Odana at Tokay,This stop (#6771) is eastbound on the 5799 block of Odana after Tokay,43.051177,-89.481155,1,,0,,,1,1,CMAD,1,90,Odana,5799,Tokay,111,20250817,20250817
-9963931.91505914,5321725.41265815,3080,2572,6778,Tree at S Westfield,This stop (#6778) is westbound on the 7298 block of Tree before S Westfield,43.064036,-89.507518,1,,0,,,1,1,CMAD,3,270,Tree,7298,S Westfield,111,20250817,20250817
-9963453.35327714,5321191.22163537,3081,2573,6793,Mineral Point at S Gammon,This stop (#6793) is eastbound on the 7001 block of Mineral Point before S Gammon,43.06053,-89.503219,1,,0,,,1,1,CMAD,3,90,Mineral Point,7001,S Gammon,111,20250817,20250817
-9953493.37087222,5322222.01220644,3082,2574,0682,Monroe at S Breese,This stop (#0682) is westbound on the 1600 block of Monroe before S Breese,43.067295,-89.413747,1,,0,,,1,1,CMAD,3,270,Monroe,1600,S Breese,111,20250817,20250817
-9964616.85275079,5326697.16939462,3083,2575,6833,University at Cayuga,This stop (#6833) is eastbound on the 7699 block of University after Cayuga,43.096657,-89.513671,1,,0,,,1,1,CMID,1,90,University,7699,Cayuga,111,20250817,20250817
-9963370.97647176,5321278.52461054,3084,2578,6959,S Gammon at Mineral Point,This stop (#6959) is northbound on the 399 block of S Gammon after Mineral Point,43.061103,-89.502479,1,,0,,,1,1,CMAD,1,0,S Gammon,399,Mineral Point,111,20250817,20250817
-9963975.55322152,5321302.59785061,3085,2579,6962,S Westfield at Mineral Point,This stop (#6962) is southbound on the 398 block of S Westfield before Mineral Point,43.061261,-89.50791,1,,0,,,1,1,CMAD,3,180,S Westfield,398,Mineral Point,111,20250817,20250817
-9963353.93631425,5324835.02247534,3086,2581,6990,N Gammon at Middleton,This stop (#6990) is southbound on the 1198 block of N Gammon after Middleton,43.084441,-89.502326,1,,0,,,1,1,CMAD,1,180,N Gammon,1198,Middleton,111,20250817,20250817
-9942629.13577892,5326498.71768735,3087,2582,7113,Dempsey at Overpass,This stop (#7113) is northbound on the 101 block of Dempsey adjacent Overpass,43.095355,-89.316152,1,,0,,,1,1,CMAD,2,0,Dempsey,101,Overpass,111,20250817,20250817
-9943186.73446565,5326923.74913541,3088,2584,7201,Milwaukee at W Corporate,This stop (#7201) is eastbound on the 3701 block of Milwaukee after W Corporate,43.098143,-89.321161,1,,0,,,1,1,CMAD,1,90,Milwaukee,3701,W Corporate,111,20250817,20250817
-9937529.03531229,5324870.42781487,3089,2585,7241,Cottage Grove at McClellan,This stop (#7241) is eastbound on the 6301 block of Cottage Grove after McClellan,43.084673,-89.270337,1,,0,,,1,1,CMAD,1,90,Cottage Grove,6301,McClellan,111,20250817,20250817
-9941115.08201064,5324774.54950861,3090,2586,7245,Cottage Grove at Acewood,This stop (#7245) is eastbound on the 4601 block of Cottage Grove after Acewood,43.084044,-89.302551,1,,0,,,1,1,CMAD,1,90,Cottage Grove,4601,Acewood,111,20250817,20250817
-9936530.94328411,5325829.50926124,3091,2587,7370,Wyalusing at Dominion,This stop (#7370) is southbound on the 600 block of Wyalusing after Dominion,43.090965,-89.261371,1,,0,,,1,1,CMAD,1,180,Wyalusing,600,Dominion,111,20250817,20250817
-9937175.70711103,5324919.05068917,3092,2588,7422,Cottage Grove at S Sprecher,This stop (#7422) is westbound on the 6498 block of Cottage Grove after S Sprecher,43.084992,-89.267163,1,,0,,,1,1,CMAD,1,270,Cottage Grove,6498,S Sprecher,111,20250817,20250817
-9936502.44579056,5325619.30217121,3093,2589,7431,Wyalusing at Amnicon,This stop (#7431) is eastbound on the 701 block of Wyalusing after Amnicon,43.089586,-89.261115,1,,0,,,1,1,CMAD,1,90,Wyalusing,701,Amnicon,111,20250817,20250817
-9942637.81936965,5326100.22935293,3094,2590,7439,Dempsey at Hynek,This stop (#7439) is northbound on the 201 block of Dempsey opposite Hynek,43.092741,-89.31623,1,,0,,,1,1,CMAD,4,0,Dempsey,201,Hynek,111,20250817,20250817
-9951275.11226888,5319507.19901135,3095,2591,0745,S Park at Wingra,This stop (#0745) is northbound on the 1699 block of S Park after W Wingra,43.049476,-89.39382,1,,0,,,1,1,CMAD,1,0,S Park,1699,W Wingra,111,20250817,20250817
-9942699.82654468,5324765.55415366,3096,2592,7460,Cottage Grove at Dempsey,This stop (#7460) is westbound on the 598 block of Cottage Grove after Dempsey,43.083985,-89.316787,1,,0,,,1,1,CMAD,1,270,Cottage Grove,598,Dempsey,111,20250817,20250817
-9942184.86501437,5323199.88712133,3097,2593,7464,Buckeye at Camden,This stop (#7464) is westbound on the 4998 block of Buckeye after Camden,43.073712,-89.312161,1,,0,,,1,1,CMAD,1,270,Buckeye,4998,Camden,111,20250817,20250817
-9942639.48971446,5325768.52428047,3098,2594,7523,Dempsey at Dennett,This stop (#7523) is northbound on the 499 block of Dempsey after Dennett,43.090565,-89.316245,1,,0,,,1,1,CMAD,1,0,Dempsey,499,Dennett,111,20250817,20250817
-9936898.85540736,5325046.78112647,3099,2595,7562,Sprecher New at Cottage Grove,This stop (#7562) is southbound on the 998 block of Sprecher New before Cottage Grove,43.08583,-89.264676,1,,0,,,1,1,CMAD,3,180,Sprecher New,998,Cottage Grove,111,20250817,20250817
-9937876.79755611,5324861.43429387,3100,2596,7571,Cottage Grove at McLean,This stop (#7571) is eastbound on the 6201 block of Cottage Grove after McLean,43.084614,-89.273461,1,,0,,,1,1,CMAD,1,90,Cottage Grove,6201,McLean,111,20250817,20250817
-9950220.69675093,5317886.82207347,3101,2597,0763,W Badger at N Rusk,This stop (#0763) is eastbound on the 401 block of W Badger opposite N Rusk,43.038838,-89.384348,1,,0,,,1,1,CMAD,4,90,W Badger,401,N Rusk,111,20250817,20250817
-9942767.50522388,5326885.17905197,3102,2598,7657,Dempsey at Milwaukee,This stop (#7657) is northbound on the 1 block of Dempsey before Milwaukee,43.09789,-89.317395,1,,0,,,1,1,CMAD,3,0,Dempsey,1,Milwaukee,111,20250817,20250817
-9943565.78116323,5324698.33610932,3103,2599,7675,Cottage Grove at Atwood,This stop (#7675) is eastbound on the 101 block of Cottage Grove after Atwood,43.083544,-89.324566,1,,0,,,1,1,CMAD,1,90,Cottage Grove,101,Atwood,111,20250817,20250817
-9937960.50973821,5324891.61358203,3104,2600,7684,Cottage Grove at McLean,This stop (#7684) is westbound on the 6198 block of Cottage Grove after McLean,43.084812,-89.274213,1,,0,,,1,1,CMAD,1,270,Cottage Grove,6198,McLean,111,20250817,20250817
-9941164.62454023,5321490.64917275,3105,2601,7848,Pflaum at Advance,This stop (#7848) is westbound on the 4700 block of Pflaum before Advance,43.062495,-89.302996,1,,0,,,1,1,CMAD,3,270,Pflaum,4700,Advance,111,20250817,20250817
-9950470.04252627,5323110.87627302,3106,2602,0790,W Washington at N Fairchild,This stop (#0790) is westbound on the 200 block of W Washington after N Fairchild,43.073128,-89.386588,1,,0,,,1,1,CMAD,1,270,W Washington,200,N Fairchild,111,20250817,20250817
-9938522.78463147,5324847.41057334,3107,2603,7921,Cottage Grove at North Star,This stop (#7921) is eastbound on the 5901 block of Cottage Grove after North Star,43.084522,-89.279264,1,,0,,,1,1,CMAD,1,90,Cottage Grove,5901,North Star,111,20250817,20250817
-9938498.62751083,5325370.07426088,3108,2604,F731,North Star at Orion,This flag stop (#F731) is northbound on the 741 block of North Star before Orion,43.087951,-89.279047,1,,0,,,1,0,CMAD,3,0,North Star,741,Orion,100,20250817,20250817
-9952982.19094126,5322617.59289683,3109,2605,0794,N Randall at Monroe,This stop (#0794) is southbound on the 98 block of N Randall after Monroe,43.069891,-89.409155,1,,0,,,1,1,CMAD,1,180,N Randall,98,Monroe,111,20250817,20250817
-9936567.12246389,5325563.51174924,3110,2606,7946,Wyalusing at Amnicon,This stop (#7946) is westbound on the 698 block of Wyalusing after Amnicon,43.08922,-89.261696,1,,0,,,1,1,CMAD,1,270,Wyalusing,698,Amnicon,111,20250817,20250817
-9937612.85884408,5324901.9787138,3111,2607,7970,Cottage Grove at McClellan,This stop (#7970) is westbound on the 6298 block of Cottage Grove after McClellan,43.08488,-89.27109,1,,0,,,1,1,CMAD,1,270,Cottage Grove,6298,McClellan,111,20250817,20250817
-9952979.52056335,5321939.50981938,3112,2608,0806,S Randall at Mound,This stop (#0806) is southbound on the 198 block of S Randall before Mound,43.065441,-89.409131,1,,0,,,1,1,CMAD,3,180,S Randall,198,Mound,111,20250817,20250817
-9963464.26632457,5319576.34082969,3113,2609,8124,S Gammon at Watts,This stop (#8124) is southbound on the 700 block of S Gammon after Watts,43.04993,-89.503317,1,,0,,,1,1,CMAD,1,180,S Gammon,700,Watts,111,20250817,20250817
-9962950.53833821,5314421.86307722,3114,2610,8139,Maple Grove at McKee,This stop (#8139) is northbound on the 3199 block of Maple Grove after McKee,43.016084,-89.498702,1,,0,,,1,1,CMAD,1,0,Maple Grove,3199,McKee,100,20250817,20250817
-9962451.48225075,5319035.72375728,3115,2611,8146,Schroeder at Chapel Hill,This stop (#8146) is westbound on the 6598 block of Schroeder opposite Chapel Hill,43.046381,-89.494219,1,,0,,,1,1,CMAD,4,270,Schroeder,6598,Chapel Hill,111,20250817,20250817
-9960896.45975559,5319048.97831375,3116,2612,8152,Schroeder at Saybrook,This stop (#8152) is westbound on the 5800 block of Schroeder after Saybrook,43.046468,-89.48025,1,,0,,,1,1,CMAD,1,270,Schroeder,5800,Saybrook,111,20250817,20250817
-9962750.9317551,5319034.04772007,3117,2615,8182,Schroeder at Struck,This stop (#8182) is westbound on the 6600 block of Schroeder after Struck,43.04637,-89.496909,1,,0,,,1,1,CMAD,1,270,Schroeder,6600,Struck,111,20250817,20250817
-9963013.32758596,5312305.36945161,3118,2616,8184,Maple Grove at Nesbitt,This stop (#8184) is southbound on the 4100 block of Maple Grove before Nesbitt,43.002181,-89.499266,1,,0,,,1,1,CMAD,3,180,Maple Grove,4100,Nesbitt,111,20250817,20250817
-9962984.82506936,5314318.18139575,3119,2617,8218,Maple Grove at McKee,This stop (#8218) is southbound on the 3200 block of Maple Grove after McKee,43.015403,-89.49901,1,,0,,,1,1,CMAD,1,180,Maple Grove,3200,McKee,111,20250817,20250817
-9961827.65258323,5316877.67691172,3120,2618,F829,Prairie at Raymond,This flag stop (#F829) is northbound on the 1999 block of Prairie after Raymond,43.032212,-89.488615,1,,0,,,1,0,CMAD,1,0,Prairie,1999,Raymond,100,20250817,20250817
-9961807.50219887,5317543.05615115,3121,2619,F853,Prairie at Jacobs,This flag stop (#F853) is northbound on the 1501 block of Prairie before Jacobs,43.036581,-89.488434,1,,0,,,0,0,CMAD,3,0,Prairie,1501,Jacobs,100,20250817,20250817
-9958826.81220818,5316723.86919526,3122,2620,F821,Raymond at Reetz,This flag stop (#F821) is eastbound on the 4901 block of Raymond after Reetz,43.031202,-89.461658,1,,0,,,1,0,CMAD,1,90,Raymond,4901,Reetz,100,20250817,20250817
-9962925.71434278,5314344.21594201,3123,2623,8371,McKee at Maple Grove,This stop (#8371) is eastbound on the 6699 block of McKee after Maple Grove,43.015574,-89.498479,1,,0,,,1,1,CMAD,1,90,McKee,6699,Maple Grove,111,20250817,20250817
-9961761.85771429,5319043.03626771,3124,2624,8378,Schroeder at Forward,This stop (#8378) is westbound on the 6298 block of Schroeder before Forward,43.046429,-89.488024,1,,0,,,1,1,CMAD,3,270,Schroeder,6298,Forward,111,20250817,20250817
-9962985.94292741,5312279.49285219,3125,2625,8463,Maple Grove at Nesbitt,This stop (#8463) is northbound on the 4101 block of Maple Grove after Nesbitt,43.002011,-89.49902,1,,0,,,1,1,CMAD,1,0,Maple Grove,4101,Nesbitt,111,20250817,20250817
-9963023.3333393,5317868.07019538,3126,2626,F871,Hammersley at McKenna,This flag stop (#F871) is eastbound on the 6799 block of Hammersley after McKenna,43.038715,-89.499356,1,,0,,,0,0,CMAD,1,90,Hammersley,6799,McKenna,100,20250817,20250817
-9952950.57566567,5322841.29499117,3127,2628,0857,N Randall at W Dayton,This stop (#0857) is northbound on the 201 block of N Randall after W Dayton,43.071359,-89.408871,1,,0,,,1,1,CMAD,1,0,N Randall,201,W Dayton,111,20250817,20250817
-9962093.37918551,5313893.72356884,3128,2629,F880,Manchester at Thornebury,This flag stop (#F880) is southbound on the 3234 block of Manchester before Thornebury,43.012615,-89.491002,1,,0,,,1,0,CMAD,3,180,Manchester,3234,Thornebury,100,20250817,20250817
-9962086.81030284,5314314.83294343,3129,2631,F844,Manchester at McKee,This flag stop (#F844) is southbound on the 3200 block of Manchester after McKee,43.015381,-89.490943,1,,0,,,1,0,CMAD,1,180,Manchester,3200,McKee,100,20250817,20250817
-9962338.49815307,5316794.22158607,3130,2632,8709,Raymond at Frisch,This stop (#8709) is eastbound on the 6499 block of Raymond after Frisch,43.031664,-89.493204,1,,0,,,1,1,CMAD,1,90,Raymond,6499,Frisch,111,20250817,20250817
-9962998.85429565,5313057.64935183,3131,2633,8718,Maple Grove at Manchester,This stop (#8718) is southbound on the 3800 block of Maple Grove after Manchester,43.007123,-89.499136,1,,0,,,1,1,CMAD,1,180,Maple Grove,3800,Manchester,111,20250817,20250817
-9961855.92528377,5317948.03296239,3132,2634,F838,Hammersley at Prairie,This flag stop (#F838) is westbound on the 6200 block of Hammersley after Prairie,43.03924,-89.488869,1,,0,,,0,0,CMAD,1,270,Hammersley,6200,Prairie,100,20250817,20250817
-9963643.83716448,5314346.3471567,3133,2635,8763,McKee at Tanglewood,This stop (#8763) is eastbound on the 7099 block of McKee after Tanglewood,43.015588,-89.50493,1,,0,,,1,1,CMAD,1,90,McKee,7099,Tanglewood,111,20250817,20250817
-9962712.0864138,5316788.43410646,3134,2636,8779,Raymond at McKenna,This stop (#8779) is eastbound on the 6699 block of Raymond after McKenna,43.031626,-89.49656,1,,0,,,1,1,CMAD,1,90,Raymond,6699,McKenna,111,20250817,20250817
-9962992.61848855,5313849.42031078,3135,2637,8802,Maple Grove at Westin,This stop (#8802) is southbound on the 3300 block of Maple Grove after Westin,43.012324,-89.49908,1,,0,,,1,1,CMAD,1,180,Maple Grove,3300,Westin,111,20250817,20250817
-9960410.21609226,5319053.39652035,3136,2638,8816,Schroeder at Highway Ramp,This stop (#8816) is westbound on the 5600 block of Schroeder after Highway Ramp,43.046497,-89.475882,1,,0,,,1,1,CMAD,1,270,Schroeder,5600,Highway Ramp,111,20250817,20250817
-9962710.19144912,5317894.11518897,3137,2639,F839,Hammersley at Saalsaa,This flag stop (#F839) is eastbound on the 6701 block of Hammersley opposite Saalsaa,43.038886,-89.496543,1,,0,,,0,0,CMAD,4,90,Hammersley,6701,Saalsaa,100,20250817,20250817
-9966748.64950446,5315755.36425259,3138,2640,F847,Flagstone at S Pleasant View,This flag stop (#F847) is eastbound on the 8599 block of Flagstone after S Pleasant View,43.024842,-89.532821,1,,0,,,1,0,CMAD,1,90,Flagstone,8599,S Pleasant View,100,20250817,20250817
-9961290.19692781,5319046.38813216,3139,2641,8862,Schroeder at White Oaks,This stop (#8862) is westbound on the 5998 block of Schroeder before White Oaks,43.046451,-89.483787,1,,0,,,1,1,CMAD,3,270,Schroeder,5998,White Oaks,111,20250817,20250817
-9963009.53776999,5314395.98061964,3140,2642,8868,McKee at Maple Grove,This stop (#8868) is westbound on the 6700 block of McKee after Maple Grove,43.015914,-89.499232,1,,0,,,1,1,CMAD,1,270,McKee,6700,Maple Grove,111,20250817,20250817
-9962263.80020033,5317906.75726054,3141,2643,F815,Hammersley at Frisch,This flag stop (#F815) is eastbound on the 6499 block of Hammersley after Frisch,43.038969,-89.492533,1,,0,,,0,0,CMAD,1,90,Hammersley,6499,Frisch,100,20250817,20250817
-9961815.62930795,5317229.47366311,3142,2644,F819,Prairie at Lomax,This flag stop (#F819) is northbound on the 1699 block of Prairie before Lomax,43.034522,-89.488507,1,,0,,,1,0,CMAD,3,0,Prairie,1699,Lomax,100,20250817,20250817
-9940736.69171399,5334509.2941097,3143,2646,9115,Eastpark at Dreamer,This stop (#9115) is northbound on the 4799 block of Eastpark after Dreamer,43.147879,-89.299152,1,,0,,,1,1,CMAD,1,0,Eastpark,4799,Dreamer,111,20250817,20250817
-9931182.46216341,5340026.02053776,3144,2647,9121,N Bristol at Angell,This stop (#9121) is northbound on the 119 block of N Bristol before Angell,43.184025,-89.213325,1,,0,,,1,1,CSUN,3,0,N Bristol,119,Angell,111,20250817,20250817
-9939654.55713944,5333141.83888254,3145,2648,9138,High Crossing at City View,This stop (#9138) is westbound on the 5300 block of High Crossing before City View,43.138916,-89.289431,1,,0,,,1,1,CMAD,3,270,High Crossing,5300,City View,111,20250817,20250817
-9931917.83981318,5339893.65905269,3146,2649,9157,W Main at Flint,This stop (#9157) is eastbound on the 499 block of W Main after Flint,43.183158,-89.219931,1,,0,,,1,1,CSUN,1,90,W Main,499,Flint,111,20250817,20250817
-9932698.63587574,5339694.43290223,3147,2650,9178,W Main at N Bird,This stop (#9178) is westbound on the 800 block of W Main after N Bird,43.181853,-89.226945,1,,0,,,1,1,CSUN,1,270,W Main,800,N Bird,110,20250817,20250817
